slug	name	location	stream_url	report_url	area	lon	lat
point-judith-north	Point Judith North	Town of Narragansett, Washington County, Rhode Island, United States	https://cams.cdn-surfline.com/cdn-ec/ec-pointjudithnorth/playlist.m3u8	https://www.surfline.com/surf-report/point-judith-north/589a447b904aae00147f95e0	Washington County, Rhode Island	-71.48096465854906	41.374592978501475
polzeath	Polzeath	Polzeath, Cornwall, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-polzeath/playlist.m3u8	https://www.surfline.com/surf-report/polzeath/584204204e65fad6a77090b1	Cornwall, England	-4.925	50.577
polzeath-close-up	Polzeath Close-up	Polzeath, Cornwall, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-polzeathcloseup/playlist.m3u8	https://www.surfline.com/surf-report/polzeath-close-up/5a26e88fcbecc0001bb480ca	Cornwall, England	-4.916961193084717	50.57576969284921
pompano-pier-southside	Pompano Pier Southside	Pompano Beach, Broward County, Florida, United States	https://cams.cdn-surfline.com/cdn-ec/ec-pompanopierss/playlist.m3u8	https://www.surfline.com/surf-report/pompano-pier-southside/5842041f4e65fad6a7708ac8	Broward County, Florida	-80.08739675534814	26.23467460139735
ponce-inlet	Ponce Inlet	Ponce Inlet, Volusia County, Florida, United States	https://cams.cdn-surfline.com/cdn-ec/ec-ponceinlet/playlist.m3u8	https://www.surfline.com/surf-report/ponce-inlet/5842041f4e65fad6a7708a9d	Volusia County, Florida	-80.91333253636907	29.08044593964878
ponto-jetties	Ponto Jetties	Carlsbad, San Diego, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-pontojetties/playlist.m3u8	https://www.surfline.com/surf-report/ponto-jetties/5842041f4e65fad6a77088a5	San Diego, California	-117.3153204508531	33.08685865930869
ponto-north	Ponto North	Carlsbad, San Diego, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-pontonorth/playlist.m3u8	https://www.surfline.com/surf-report/ponto-north/584204214e65fad6a7709c79	San Diego, California	-117.31623888015747	33.09215277212165
porthtowan	Porthtowan	St. Agnes, Cornwall, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-porthtowan/playlist.m3u8	https://www.surfline.com/surf-report/porthtowan/5842041f4e65fad6a7708c98	Cornwall, England	-5.2464330196380615	50.288859416902646
portreath	Portreath	Cornwall, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-portreath/playlist.m3u8	https://www.surfline.com/surf-report/portreath/584204204e65fad6a77090c2	England, United Kingdom	-5.294	50.263
praa-sands	Praa Sands	Cornwall, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-praasands/playlist.m3u8	https://www.surfline.com/surf-report/praa-sands/5842041f4e65fad6a7708c9a	England, United Kingdom	-5.388333333	50.10222222
praa-sands-overview	Praa Sands Overview	Cornwall, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-praasandsov/playlist.m3u8	https://www.surfline.com/surf-report/praa-sands-overview/5b0d8443141337001a93d552	England, United Kingdom	-5.3880295637716245	50.10187032085103
praia-azul	Praia Azul	Silveira, Torres Vedras Municipality, Lisbon, Portugal	https://cams.cdn-surfline.com/cdn-int/pt-praiaazul/playlist.m3u8	https://www.surfline.com/surf-report/praia-azul/584204204e65fad6a77096b9	Torres Vedras Municipality, Lisbon	-9.399658	39.111964
praia-da-luz	Praia Da Luz	Lagos, Lagos Municipality, Faro, Portugal	https://cams.cdn-surfline.com/cdn-int/pt-praiadaluz/playlist.m3u8	https://www.surfline.com/surf-report/praia-da-luz/5842041f4e65fad6a7708e81	Lagos Municipality, Faro	-8.727116	37.084833
praia-do-guincho-overview	Praia Do Guincho Overview	Alcabideche, Cascais Municipality, Lisbon, Portugal	https://cams.cdn-surfline.com/cdn-int/pt-guincho/playlist.m3u8	https://www.surfline.com/surf-report/praia-do-guincho-overview/5842041f4e65fad6a7708e64	Cascais Municipality, Lisbon	-9.477192	38.735897
praia-grande	Praia Grande	Colares, Sintra Municipality, Lisbon, Portugal	https://cams.cdn-surfline.com/cdn-int/pt-praiagrande/playlist.m3u8	https://www.surfline.com/surf-report/praia-grande/5842041f4e65fad6a7708e62	Sintra Municipality, Lisbon	-9.481509	38.815479
praia-grande-south-side	Praia Grande South Side	Colares, Sintra Municipality, Lisbon, Portugal	https://cams.cdn-surfline.com/cdn-int/pt-praiagrandess/playlist.m3u8	https://www.surfline.com/surf-report/praia-grande-south-side/58bdf93c82d034001252e3d7	Sintra Municipality, Lisbon	-9.47821855545044	38.81416486985497
praia-pequena	Praia Pequena	Colares, Sintra Municipality, Lisbon, Portugal	https://cams.cdn-surfline.com/cdn-int/pt-praiapequena/playlist.m3u8	https://www.surfline.com/surf-report/praia-pequena/584204214e65fad6a7709d28	Sintra Municipality, Lisbon	-9.474986	38.819701
praia-do-amado	Praia do Amado	Vila do Bispo, Vila do Bispo Municipality, Faro, Portugal	https://cams.cdn-surfline.com/cdn-int/pt-amado/playlist.m3u8	https://www.surfline.com/surf-report/praia-do-amado/5a1c987c0f87fe001a0c70d9	Vila do Bispo Municipality, Faro	-8.903753757476807	37.16575436072872
praia-do-barbas	Praia do Barbas	Costa de Caparica, Almada Municipality, Setúbal, Portugal	https://cams.cdn-surfline.com/cdn-int/pt-barbas/playlist.m3u8	https://www.surfline.com/surf-report/praia-do-barbas/584204214e65fad6a7709d16	Almada Municipality, Setúbal	-9.242464	38.644758
prescott-rd-	Prescott Rd.	Strathmere, Cape May County, New Jersey, United States	https://cams.cdn-surfline.com/cdn-ec/ec-prescottavenj/playlist.m3u8	https://www.surfline.com/surf-report/prescott-rd-/5b0348834a274e001a11e4bf	Cape May County, New Jersey	-74.65606802331547	39.19192617060242
pua-ena-point	Pua'ena Point	Hale‘iwa, O‘ahu, Hawaii, United States	https://cams.cdn-surfline.com/cdn-wc/hi-puaenapt/playlist.m3u8	https://www.surfline.com/surf-report/pua-ena-point/584204204e65fad6a7709057	O‘ahu, Hawaii	-158.109	21.604
puerto-escondido	Puerto Escondido	Brisas de Zicatela, Santa María Colotepec, Oaxaca, Mexico	https://cams.cdn-surfline.com/cdn-wc/mx-puertoescondido/playlist.m3u8	https://www.surfline.com/surf-report/puerto-escondido/5842041f4e65fad6a7708b43	Santa María Colotepec, Oaxaca	-97.06	15.846
puerto-escondido-overview-	Puerto Escondido Overview 	Puerto Escondido, San Pedro Mixtepec -Dto. 22 -, Oaxaca, Mexico	https://cams.cdn-surfline.com/cdn-wc/mx-puertoescondidoov/playlist.m3u8	https://www.surfline.com/surf-report/puerto-escondido-overview-/59b71f2fba107d001deddd9d	San Pedro Mixtepec -Dto. 22 -, Oaxaca	-97.04635620117188	15.838168952723924
punta-burros	Punta Burros	Corral del Risco (Punta de Mita), Bahía de Banderas, Nayarit, Mexico	https://cams.cdn-surfline.com/cdn-wc/mx-puntaburros/playlist.m3u8	https://www.surfline.com/surf-report/punta-burros/584204204e65fad6a77091f3	Bahía de Banderas, Nayarit	-105.454	20.7505
punta-palmar	Punta Palmar	San Carlos, Panamá Oeste, Panama	https://cams.cdn-surfline.com/cdn-ec/pa-palmar/playlist.m3u8	https://www.surfline.com/surf-report/punta-palmar/584204214e65fad6a7709bfb	Panamá Oeste, Panama	-79.954	8.466
puntas	Puntas	Rincon, Rincón Barrio-Pueblo, Rincón Municipio, Puerto Rico	https://cams.cdn-surfline.com/cdn-ec/pr-puntas/playlist.m3u8	https://www.surfline.com/surf-report/puntas/5842041f4e65fad6a7708b49	Rincón Barrio-Pueblo, Rincón Municipio	-67.259406	18.371581
putsborough	Putsborough	Braunton, Devon, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-putsborough/playlist.m3u8	https://www.surfline.com/surf-report/putsborough/5842041f4e65fad6a7708ca1	Devon, England	-4.223333333	51.15111111
redondo-breakwater	Redondo Breakwater	Redondo Beach, Los Angeles County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-redondobreak/playlist.m3u8	https://www.surfline.com/surf-report/redondo-breakwater/5842041f4e65fad6a7708921	Los Angeles County, California	-118.4004837749971	33.85044519861206
rest-bay	Rest Bay	Swansea, Wales, United Kingdom	https://cams.cdn-surfline.com/cdn-int/wa-restbay/playlist.m3u8	https://www.surfline.com/surf-report/rest-bay/584204204e65fad6a77090d2	Wales, United Kingdom	-3.728	51.488
rest-bay-close-up	Rest Bay Close-up	Swansea, Wales, United Kingdom	https://cams.cdn-surfline.com/cdn-int/wa-restbaycloseup/playlist.m3u8	https://www.surfline.com/surf-report/rest-bay-close-up/5a2f13cae36266001b2beda1	Wales, United Kingdom	-3.7284421920776367	51.490923201981644
ribeira-de-ilhas	Ribeira de Ilhas	Ericeira, Mafra Municipality, Lisbon, Portugal	https://cams.cdn-surfline.com/cdn-int/pt-ribeiradeilhas/playlist.m3u8	https://www.surfline.com/surf-report/ribeira-de-ilhas/5842041f4e65fad6a7708bc2	Mafra Municipality, Lisbon	-9.424	38.988
river-jetties	River Jetties	Newport Beach, Orange County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-riverjetties/playlist.m3u8	https://www.surfline.com/surf-report/river-jetties/5842041f4e65fad6a77088ee	Orange County, California	-117.9593911234855	33.62778647706099
river-jetties-close-up	River Jetties Overview	Newport Beach, Orange County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-riverjettiesov/playlist.m3u8	https://www.surfline.com/surf-report/river-jetties-close-up/5a26d9ce9caa98001b09d0e6	Orange County, California	-117.95755505561829	33.6285921244565
rockaway-beach	Rockaway Beach	Rockaway Beach, Tillamook County, Oregon, United States	https://cams.cdn-surfline.com/cdn-wc/wc-rockawayor/playlist.m3u8	https://www.surfline.com/surf-report/rockaway-beach/5842041f4e65fad6a77089b6	Tillamook County, Oregon	-123.9464321935544	45.61468496266301
rockpile	Rockpile	Pupukea, O‘ahu, Hawaii, United States	https://cams.cdn-surfline.com/cdn-wc/hi-rockpile/playlist.m3u8	https://www.surfline.com/surf-report/rockpile/5842041f4e65fad6a7708892	O‘ahu, Hawaii	-158.057	21.662
rocky-point	Rocky Point	Pupukea, O‘ahu, Hawaii, United States	https://cams.cdn-surfline.com/cdn-wc/hi-rockypoint/playlist.m3u8	https://www.surfline.com/surf-report/rocky-point/5842041f4e65fad6a770888e	O‘ahu, Hawaii	-158.0482006072	21.670550036401
rodanthe-pier--seahaven	Rodanthe Pier / Seahaven	Rodanthe, Dare County, North Carolina, United States	https://cams.cdn-surfline.com/cdn-ec/ec-rodanthepier/playlist.m3u8	https://www.surfline.com/surf-report/rodanthe-pier--seahaven/584204214e65fad6a7709d1b	Dare County, North Carolina	-75.461	35.585
s-turns	S-Turns	Rodanthe, Dare County, North Carolina, United States	https://cams.cdn-surfline.com/cdn-ec/ec-rodanthe/playlist.m3u8	https://www.surfline.com/surf-report/s-turns/5842041f4e65fad6a7708867	Dare County, North Carolina	-75.46302795410156	35.605833221351425
salt-creek	Salt Creek	Dana Point, Orange County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-saltcreek/playlist.m3u8	https://www.surfline.com/surf-report/salt-creek/5842041f4e65fad6a770882e	Orange County, California	-117.724	33.474
saltburn	Saltburn	North Yorkshire, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-saltburn/playlist.m3u8	https://www.surfline.com/surf-report/saltburn/5842041f4e65fad6a7708c99	England, United Kingdom	-0.966666667	54.58611111
san-clemente-state-beach	San Clemente State Beach	San Clemente, Orange County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-sanclementesb/playlist.m3u8	https://www.surfline.com/surf-report/san-clemente-state-beach/5842041f4e65fad6a77088cf	Orange County, California	-117.6074862077338	33.40484417640326
san-elijo-campground-overview	San Elijo State Beach	Encinitas, San Diego, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-sanelijo/playlist.m3u8	https://www.surfline.com/surf-report/san-elijo-campground-overview/5842041f4e65fad6a77088b8	San Diego, California	-117.2855766242791	33.0195254541639
san-onofre-state-beach-kiosk	San Onofre State Beach Kiosk	San Clemente, Orange County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-sanostatekiosk/playlist.m3u8	https://www.surfline.com/surf-report/san-onofre-state-beach-kiosk/5aa1aac384b19b001cd66cce	Orange County, California	-117.5690674688334	33.37623533764344
san-sebastian	San Sebastian	San Sebastian, Gipuzkoa, Basque Country, Spain	https://cams.cdn-surfline.com/cdn-int/es-sansebastian/playlist.m3u8	https://www.surfline.com/surf-report/san-sebastian/584204204e65fad6a77099be	Gipuzkoa, Basque Country	-1.973333333	43.32722222
sandspit	Sandspit	Santa Barbara, Santa Barbara County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-sandspit/playlist.m3u8	https://www.surfline.com/surf-report/sandspit/5842041f4e65fad6a7708966	Santa Barbara County, California	-119.68751817941666	34.40450193869233
santa-barbara-harbor-overview	Santa Barbara Harbor Overview	Santa Barbara, Santa Barbara County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-sbharborov/playlist.m3u8	https://www.surfline.com/surf-report/santa-barbara-harbor-overview/584204214e65fad6a7709d18	Santa Barbara County, California	-119.68580961227417	34.40676802797826
santa-cruz	Santa Cruz	Silveira, Torres Vedras Municipality, Lisbon, Portugal	https://cams.cdn-surfline.com/cdn-int/pt-santacruzpt/playlist.m3u8	https://www.surfline.com/surf-report/santa-cruz/584204204e65fad6a77099d9	Torres Vedras Municipality, Lisbon	-9.383445	39.143178
santa-monica-beach-south	Santa Monica Beach South	Santa Monica, Los Angeles County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-santamonicas/playlist.m3u8	https://www.surfline.com/surf-report/santa-monica-beach-south/5af21e4c8a1a07001a4531dc	Los Angeles County, California	-118.49117742697615	34.00126481191565
santa-teresa	Santa Teresa	Bejuco, Nandayure, Provincia de Guanacaste, Costa Rica	https://cams.cdn-surfline.com/cdn-ec/cr-teresa/playlist.m3u8	https://www.surfline.com/surf-report/santa-teresa/5842041f4e65fad6a7708e31	Nandayure, Provincia de Guanacaste	-85.1886	9.64974
santana	Santana	Tola, Departamento de Rivas, Nicaragua	https://cams.cdn-surfline.com/cdn-ec/ni-santana/playlist.m3u8	https://www.surfline.com/surf-report/santana/5842041f4e65fad6a7708b44	Departamento de Rivas, Nicaragua	-86.08519444444	11.44175
santo-amaro	Santo Amaro	Oeiras e São Julião da Barra, Oeiras Municipality, Lisbon, Portugal	https://cams.cdn-surfline.com/cdn-int/pt-santoamaro/playlist.m3u8	https://www.surfline.com/surf-report/santo-amaro/584204214e65fad6a7709d13	Oeiras Municipality, Lisbon	-9.310979	38.683313
sao-torpes	Sao Torpes	Sines, Setúbal, Portugal	https://cams.cdn-surfline.com/cdn-int/pt-storpes/playlist.m3u8	https://www.surfline.com/surf-report/sao-torpes/5842041f4e65fad6a7708e79	Setúbal, Portugal	-8.809363	37.923815
sao-torpes-pier	Sao Torpes Pier	Sines, Setúbal, Portugal	https://cams.cdn-surfline.com/cdn-int/pt-storpespier/playlist.m3u8	https://www.surfline.com/surf-report/sao-torpes-pier/5a1c9ccecbecc0001bb480c7	Setúbal, Portugal	-8.808165192604065	37.92593668072974
sapphire-st-	Sapphire St.	Redondo Beach, Los Angeles County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-sapphire/playlist.m3u8	https://www.surfline.com/surf-report/sapphire-st-/584204214e65fad6a7709d0b	Los Angeles County, California	-118.392033	33.832669
saunton	Saunton	Braunton, Devon, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-saunton/playlist.m3u8	https://www.surfline.com/surf-report/saunton/5842041f4e65fad6a7708e10	Devon, England	-4.2295217514	51.1139223905
saunton-close-up	Saunton Close Up	Braunton, Devon, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-sauntonfront/playlist.m3u8	https://www.surfline.com/surf-report/saunton-close-up/5984eb1a4dfc990014a47fde	Devon, England	-4.22849178314209	51.11435344663691
saunton-overview-	Saunton Overview 	Braunton, Devon, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-sauntonov/playlist.m3u8	https://www.surfline.com/surf-report/saunton-overview-/5a2efef83795dd001a9e3cb4	Devon, England	-4.226818084716797	51.116347028979746
scarborough-north-bay	Scarborough North Bay	Scarborough, North Yorkshire, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-scarborough/playlist.m3u8	https://www.surfline.com/surf-report/scarborough-north-bay/584204204e65fad6a7709088	North Yorkshire, England	-0.4	54.29
scripps	Scripps	La Jolla, San Diego, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-scripps/playlist.m3u8	https://www.surfline.com/surf-report/scripps/5842041f4e65fad6a7708839	San Diego, California	-117.25773453712463	32.867062083147026
seal-beach-overview	Seal Beach Jetty	Seal Beach, Orange County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-sealbeachjetty/playlist.m3u8	https://www.surfline.com/surf-report/seal-beach-overview/5842041f4e65fad6a7708820	Orange County, California	-118.1086921691	33.737902112055
seaside	Seaside	Seaside, Clatsop County, Oregon, United States	https://cams.cdn-surfline.com/cdn-wc/wc-seasideor/playlist.m3u8	https://www.surfline.com/surf-report/seaside/584204214e65fad6a7709d26	Clatsop County, Oregon	-123.943	45.978
seaside-reef	Seaside Reef	Solana Beach, San Diego, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-seasidereef/playlist.m3u8	https://www.surfline.com/surf-report/seaside-reef/5842041f4e65fad6a77088b3	San Diego, California	-117.281101957955	33.00211185876003
seaside-road	Seaside Road	Brigantine, Atlantic County, New Jersey, United States	https://cams.cdn-surfline.com/cdn-ec/ec-seasideroad/playlist.m3u8	https://www.surfline.com/surf-report/seaside-road/58bdecc682d034001252e3d3	Atlantic County, New Jersey	-74.39923167228699	39.37854673852825
sebastian-inlet	Sebastian Inlet	Melbourne Shores, Brevard County, Florida, United States	https://cams.cdn-surfline.com/cdn-ec/ec-sebastianinlet/playlist.m3u8	https://www.surfline.com/surf-report/sebastian-inlet/5842041f4e65fad6a7708a9f	Brevard County, Florida	-80.44667959213257	27.862962005874696
sennen	Sennen	Sennen, Cornwall, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-sennen/playlist.m3u8	https://www.surfline.com/surf-report/sennen/5842041f4e65fad6a7708c97	Cornwall, England	-5.695177316665649	50.082260215669976
sennen-front	Sennen Front	Sennen, Cornwall, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-sennenfront/playlist.m3u8	https://www.surfline.com/surf-report/sennen-front/5a283103cbecc0001bb480cb	Cornwall, England	-5.6944262981414795	50.081502908527504
shell-beach	Shell Beach	Avila Beach, San Luis Obispo County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-shellbeach/playlist.m3u8	https://www.surfline.com/surf-report/shell-beach/584204204e65fad6a77093cc	San Luis Obispo County, California	-120.68953514099121	35.1617050382924
shell-beach-overview	Shell Beach Overview	Shell Beach, San Luis Obispo County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-shellbeachov/playlist.m3u8	https://www.surfline.com/surf-report/shell-beach-overview/584204214e65fad6a7709d08	San Luis Obispo County, California	-120.67846298217773	35.15345974393076
shell-beach-south	Shell Beach South	Pismo Beach, San Luis Obispo County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-shellbeachsouth/playlist.m3u8	https://www.surfline.com/surf-report/shell-beach-south/584204214e65fad6a7709d06	San Luis Obispo County, California	-120.678	35.154
sherman-ave-	Sherman Ave.	Strathmere, Cape May County, New Jersey, United States	https://cams.cdn-surfline.com/cdn-ec/ec-shermanavenj/playlist.m3u8	https://www.surfline.com/surf-report/sherman-ave-/5b0347809f631f001a00f0d9	Cape May County, New Jersey	-74.6541044415365	39.19318938537776
ship-bottom	Ship Bottom	Ship Bottom, Ocean County, New Jersey, United States	https://cams.cdn-surfline.com/cdn-ec/ec-shipbottom/playlist.m3u8	https://www.surfline.com/surf-report/ship-bottom/5b0db642caa322001aacc507	Ocean County, New Jersey	-74.18141366252746	39.63746350655424
shonanko	Shonanko	Fujisawa, Fujisawa, Kanagawa, Japan	https://namiaru-upload.cdn-surfline.com/724.mp4	https://www.surfline.com/surf-report/shonanko/584204204e65fad6a7709770	Fujisawa, Kanagawa	139.4827	35.30268
siouville	Siouville	Flamanville, Manche, Normandy, France	https://cams.cdn-surfline.com/cdn-int/fr-siouville/playlist.m3u8	https://www.surfline.com/surf-report/siouville/584204204e65fad6a770903c	Manche, Normandy	-1.851	49.568
snapper-rocks	Snapper Rocks	Gold Coast, Queensland, Australia	https://cams.cdn-surfline.com/cdn-int/au-snappers.stream/playlist.m3u8	https://www.surfline.com/surf-report/snapper-rocks/5842041f4e65fad6a7708be5	Queensland, Australia	153.5506592077339	-28.16143481052803
soup-bowl	Soup Bowl	Bathsheba, Saint Joseph, Barbados	https://cams.cdn-surfline.com/cdn-ec/bb-soupbowl/playlist.m3u8	https://www.surfline.com/surf-report/soup-bowl/5842041f4e65fad6a7708b48	Saint Joseph, Barbados	-59.52182878181087	13.21526058417982
south-beach	South Beach	Miami Beach, Miami-Dade County, Florida, United States	https://cams.cdn-surfline.com/cdn-ec/ec-southbeach/playlist.m3u8	https://www.surfline.com/surf-report/south-beach/5842041f4e65fad6a7708ac1	Miami-Dade County, Florida	-80.12859923342366	25.76557681652696
south-ocean-beach	South Ocean Beach	San Francisco, San Francisco County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-southoceanbeach/playlist.m3u8	https://www.surfline.com/surf-report/south-ocean-beach/5842041f4e65fad6a77087f9	San Francisco County, California	-122.510383	37.741668
south-shore--ala-moana-park	South Shore - Ala Moana Park	Honolulu, O‘ahu, Hawaii, United States	https://cams.cdn-surfline.com/cdn-wc/hi-southshore/playlist.m3u8	https://www.surfline.com/surf-report/south-shore--ala-moana-park/5842041f4e65fad6a770889c	O‘ahu, Hawaii	-157.843	21.279
south-side-13th-street	Seal Beach Pier, Southside	Seal Beach, Orange County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-sealbeachss/playlist.m3u8	https://www.surfline.com/surf-report/south-side-13th-street/5842041f4e65fad6a77088e4	Orange County, California	-118.1034243408604	33.7368459504689
spring-ave-	Spring Ave.	Holmes Beach, Manatee County, Florida, United States	https://cams.cdn-surfline.com/cdn-ec/ec-springave/playlist.m3u8	https://www.surfline.com/surf-report/spring-ave-/5a74f3e3030a82001dc5dee8	Manatee County, Florida	-82.73703932762146	27.525322546573456
spyglass-dr-	Spyglass Dr., Panama City	Panama City Beach, Bay County, Florida, United States	https://cams.cdn-surfline.com/cdn-ec/ec-panamafl/playlist.m3u8	https://www.surfline.com/surf-report/spyglass-dr-/5842041f4e65fad6a7708881	Bay County, Florida	-85.85626528676136	30.20276320866628
st-augustine-pier	St. Augustine Pier	Saint Augustine Beach, Saint Johns County, Florida, United States	https://cams.cdn-surfline.com/cdn-ec/ec-staugustine/playlist.m3u8	https://www.surfline.com/surf-report/st-augustine-pier/584204204e65fad6a77096b2	Saint Johns County, Florida	-81.26364827156067	29.856947256612283
steamer-lane-close-up-	Steamer Lane Close Up 	Santa Cruz, Santa Cruz County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-steamerfixed/playlist.m3u8	https://www.surfline.com/surf-report/steamer-lane-close-up-/584204214e65fad6a7709ce1	Santa Cruz County, California	-122.02401995658875	36.95258399814907
steamer-lane-overview	Steamer Lane Overview	Santa Cruz, Santa Cruz County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-steamer/playlist.m3u8	https://www.surfline.com/surf-report/steamer-lane-overview/5842041f4e65fad6a7708805	Santa Cruz County, California	-122.0252156809797	36.95188851423011
strandhill	Strandhill	Strandhill, County Sligo, Connaught, Ireland	https://cams.cdn-surfline.com/cdn-int/ie-strandhill/playlist.m3u8	https://www.surfline.com/surf-report/strandhill/5842041f4e65fad6a7708b58	County Sligo, Connaught	-8.601713223613986	54.27129984804951
summerplace-dr-	Summerplace Dr.	Hatteras, Dare County, North Carolina, United States	https://cams.cdn-surfline.com/cdn-ec/ec-hatterasisland/playlist.m3u8	https://www.surfline.com/surf-report/summerplace-dr-/58bdf00c82d034001252e3d4	Dare County, North Carolina	-75.67917108535767	35.21280720597977
sunglow-pier	Sunglow Pier	Daytona Beach, Volusia County, Florida, United States	https://cams.cdn-surfline.com/cdn-ec/ec-sunglowpier/playlist.m3u8	https://www.surfline.com/surf-report/sunglow-pier/5842041f4e65fad6a7708a9a	Volusia County, Florida	-80.96346616744995	29.146475528378218
sunglow-pier-northside	Sunglow Pier Northside	Daytona Beach, Volusia County, Florida, United States	https://cams.cdn-surfline.com/cdn-ec/ec-sunglowpiern/playlist.m3u8	https://www.surfline.com/surf-report/sunglow-pier-northside/584204204e65fad6a77091ac	Volusia County, Florida	-80.96409916877747	29.147637441911854
sunset-beach	Sunset Beach	Pupukea, O‘ahu, Hawaii, United States	https://cams.cdn-surfline.com/cdn-wc/hi-sunsetpoint/playlist.m3u8	https://www.surfline.com/surf-report/sunset-beach/5842041f4e65fad6a770888d	O‘ahu, Hawaii	-158.042	21.679
sunset-cliffs	Sunset Cliffs	Point Loma, San Diego, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-sunsetcliffs/playlist.m3u8	https://www.surfline.com/surf-report/sunset-cliffs/5842041f4e65fad6a7708840	San Diego, California	-117.257176	32.73693
sunset-point	Sunset Point	Santa Monica, Los Angeles County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-sunsetpointca/playlist.m3u8	https://www.surfline.com/surf-report/sunset-point/5842041f4e65fad6a7708914	Los Angeles County, California	-118.55358481407166	34.03776888749388
supertubos	Supertubos	Peniche, Peniche Municipality, Leiria, Portugal	https://cams.cdn-surfline.com/cdn-int/pt-supertubes/playlist.m3u8	https://www.surfline.com/surf-report/supertubos/5842041f4e65fad6a7708bc3	Peniche Municipality, Leiria	-9.363305611972649	39.34167968424256
surfside	Surfside	Sunset Beach, Orange County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-surfside/playlist.m3u8	https://www.surfline.com/surf-report/surfside/5842041f4e65fad6a77088e7	Orange County, California	-118.08982	33.728733
swami-s	Swami's	Encinitas, San Diego, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-swamis/playlist.m3u8	https://www.surfline.com/surf-report/swami-s/5842041f4e65fad6a77088b4	San Diego, California	-117.2955191028633	33.0341859796287
t-street	T-Street	San Clemente, Orange County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-tstreet/playlist.m3u8	https://www.surfline.com/surf-report/t-street/5842041f4e65fad6a7708830	Orange County, California	-117.6207447052	33.419227624697
t-street-overview	T-Street Overview	San Clemente, Orange County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-tstreetov/playlist.m3u8	https://www.surfline.com/surf-report/t-street-overview/5a3c011d3df801001b723885	Orange County, California	-117.61770844459534	33.41598586744185
taito	Taito	Ōhara, Isumi Shi, Chiba, Japan	https://namiaru-upload.cdn-surfline.com/611.mp4	https://www.surfline.com/surf-report/taito/584204204e65fad6a770973a	Isumi Shi, Chiba	140.3986	35.33055
tamarack	Tamarack	Carlsbad, San Diego, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-tamarack/playlist.m3u8	https://www.surfline.com/surf-report/tamarack/5842041f4e65fad6a7708837	San Diego, California	-117.3502922058	33.14948100706
terrace	Terrace	Montauk, Suffolk County, New York, United States	https://cams.cdn-surfline.com/cdn-ec/ec-atlterrace/playlist.m3u8	https://www.surfline.com/surf-report/terrace/5842041f4e65fad6a77089f6	Suffolk County, New York	-71.934788	41.034412
